Bundeswehr Cyber Innovation Hub,https://www.cyberinnovationhub.de/en/,government_program,German Armed Forces digital innovation unit bridging Bundeswehr and startups,Edge Data Processing|Cyber Mission Assurance For Remote Operations|Autonomous Patrol,Cyber & Data|Autonomy & Robotics|Communications & Infrastructure,high,active,2026-04-30,Search projects news social channels and startup collaborations,unknown,,,,,,,,,,
Bundeswehr Cyber Innovation Hub LinkedIn,https://www.linkedin.com/company/cyber-innovation-hub-der-bundeswehr,linkedin_page,Social feed for Bundeswehr Cyber Innovation Hub project and startup updates,Edge Data Processing|Cyber Mission Assurance For Remote Operations|Autonomous Patrol,Cyber & Data|Autonomy & Robotics,moderate,active,2026-04-30,Follow posts to official project pages company pages and Bundeswehr sources,unknown,,,,,,,,,,
Cyberagentur,https://www.cyberagentur.de/en/,government_program,German agency for cybersecurity innovation and technological sovereignty, Cyber Mission Assurance For Remote Operations|Edge Data Processing,Cyber & Data,high,active,2026-04-30,Search press releases projects and calls for cyber resilience and defence-adjacent technology,unknown,,,,,,,,,,
Swedish Defence Research Agency FOI,https://www.foi.se/english/,research_lab,Swedish government defence research agency with research reports and technical analysis,All Mission Areas,All Domains,high,active,2026-04-30,Search reports by Arctic maritime cyber EW autonomy logistics and Ukraine lessons,unknown,,,,,,,,,,
Norwegian Defence Research Establishment FFI,https://www.ffi.no/en,research_lab,Norwegian defence research institute with reports articles and research projects,All Mission Areas,All Domains,high,active,2026-04-30,Search research reports and project areas for Arctic EW maritime sonar and industry innovation context,unknown,,,,,,,,,,
FFI Defence Industry Innovation,https://www.ffi.no/en/research/defence-industry-development-and-innovation-capacity,research_lab,Norwegian FFI research area on defence industry development and innovation capacity,All Mission Areas,All Domains,high,active,2026-04-30,Use for Norwegian industry ecosystem context and source trails,unknown,,,,,,,,,,
Danish Defence Acquisition and Logistics Organisation,https://www.fmi.dk/en/,procurement_portal,Danish Ministry of Defence acquisition logistics and industry contact point,All Mission Areas,All Domains,high,active,2026-04-30,Search procurement plans industry point of contact and contract announcements,unknown,,,,,,,,,,
Netherlands MINDBase,https://yesdelft.com/news/ministry-of-defence-launches-new-mindbase-at-yesdelft-to-strengthen-innovation-collaboration/,government_program,Dutch Ministry of Defence innovation hub connecting defence challenges with deep tech community,All Mission Areas,All Domains,moderate,active,2026-04-30,Use as source trail into Dutch defence innovation and YES Delft ecosystem pages,unknown,,,,,,,,,,
Advanced Strategic Capabilities Accelerator,https://www.asca.gov.au/,government_program,Australian defence innovation accelerator for urgent asymmetric capability needs,All Mission Areas,All Domains,high,active,2026-04-30,Search missions opportunities pitch days and selected innovators,unknown,,,,,,,,,,
ASCA Who We Are,https://www.asca.gov.au/about/who-we-are,government_program,Australian ASCA mission model and industry partnership explanation,All Mission Areas,All Domains,high,active,2026-04-30,Use for source context and to understand mission-directed Australian innovation pathways,unknown,,,,,,,,,,
Defence Science and Technology Group Australia,https://www.dst.defence.gov.au/,research_lab,Australian defence science and technology organisation with news opportunities and publications,All Mission Areas,All Domains,high,active,2026-04-30,Search DSTG news publications challenge trials and capability areas,unknown,,,,,,,,,,
DSTG Scientific Publications,https://www.dst.defence.gov.au/publications/scientific-publications,research_lab,Australian defence scientific publication repository and report gateway,All Mission Areas,All Domains,high,active,2026-04-30,Search AI autonomy cyber surveillance communications and undersea publications,unknown,,,,,,,,,,
AusTender,https://www.tenders.gov.au/,procurement_portal,Australian Government procurement information system including Department of Defence opportunities and contracts,All Mission Areas,All Domains,high,active,2026-04-30,Search Department of Defence and capability keywords then follow suppliers to company sources,unknown,,,,,,,,,,
New Zealand Ministry of Defence Procurement,https://www.defence.govt.nz/our-work/equip/managing-procurement/,procurement_portal,New Zealand defence capability and procurement lifecycle guidance,All Mission Areas,All Domains,high,active,2026-04-30,Use for official procurement context and links to capability projects,unknown,,,,,,,,,,
New Zealand GETS,https://www.gets.govt.nz/ExternalIndex.htm,procurement_portal,New Zealand Government Electronic Tenders Service for public contract opportunities,All Mission Areas,All Domains,high,active,2026-04-30,Search defence keywords and supplier names then follow canonical company pages,unknown,,,,,,,,,,
Singapore MINDEF Defence Procurement,https://www.mindef.gov.sg/defence-matters/mindef-policies/defence-procurement/,procurement_portal,Singapore official defence procurement policy and process explanation,All Mission Areas,All Domains,high,active,2026-04-30,Use for Singapore procurement context and official acquisition posture,unknown,,,,,,,,,,
Defence Science and Technology Agency Singapore,https://www.dsta.gov.sg/home/,government_program,Singapore defence technology agency for engineering digital cybersecurity and procurement,All Mission Areas,All Domains,high,active,2026-04-30,Search news partnerships procurement and technology articles,unknown,,,,,,,,,,
DSTA Doing Business with MINDEF,https://www.dsta.gov.sg/collaborate-with-us/doing-business-with-mindef,procurement_portal,DSTA procurement route for Ministry of Defence and Singapore Armed Forces suppliers,All Mission Areas,All Domains,high,active,2026-04-30,Use for GeBIZ links tender process and supplier discovery,unknown,,,,,,,,,,
DSTA LinkedIn,https://www.linkedin.com/company/dsta,linkedin_page,DSTA social feed with technology partnerships operational testing and innovation announcements,All Mission Areas,All Domains,moderate,active,2026-04-30,Use posts to locate DSTA articles company partnerships and official releases,unknown,,,,,,,,,,
DSO National Laboratories,https://www.dso.org.sg/,research_lab,Singapore defence R&D organisation across land sea air space and cyberspace,All Mission Areas,All Domains,high,active,2026-04-30,Search research institutes news and social posts for Singapore defence technology themes,unknown,,,,,,,,,,
Singapore GeBIZ,https://www.gebiz.gov.sg/,procurement_portal,Singapore government procurement portal used for published quotations tenders and awards,All Mission Areas,All Domains,high,active,2026-04-30,Search MINDEF DSTA DSO and capability terms then follow supplier sources,unknown,,,,,,,,,,
India iDEX,https://idex.gov.in/,government_program,Indian defence innovation platform for startups MSMEs challenges and grants,All Mission Areas,All Domains,high,active,2026-04-30,Search challenges winners partners investor hub and INDUS-X pages,unknown,,,,,,,,,,
iDEX Challenges,https://www.idex.gov.in/challenges-cpt/2600,government_program,Indian iDEX challenge page with many current defence innovation problem statements,All Mission Areas,All Domains,high,active,2026-04-30,Use challenge pages recursively to identify problem areas service sponsors and potential companies,unknown,,,,,,,,,,
iDEX Investor Hub,https://www.idex.gov.in//iih,government_program,Indian iDEX investor hub connecting defence innovation companies and investors,All Mission Areas,All Domains,high,active,2026-04-30,Use to discover investor-backed defence ecosystem companies and incubators,unknown,,,,,,,,,,
iDEX Partners,https://www.idex.gov.in//partners,government_program,Indian iDEX partner incubator and ecosystem page,All Mission Areas,All Domains,high,active,2026-04-30,Use partner incubators to recursively discover defence startups and technology clusters,unknown,,,,,,,,,,
iDEX LinkedIn,https://www.linkedin.com/company/idex-dio,linkedin_page,Official iDEX DIO social feed with challenges deadlines and ecosystem announcements,All Mission Areas,All Domains,moderate,active,2026-04-30,Use posts to find official challenge pages startups and partner announcements,unknown,,,,,,,,,,
DRDO Technology Focus,https://www.drdo.gov.in/drdo/technology-focus,research_lab,Indian DRDO technology publication series describing defence R&D products systems and focus areas,All Mission Areas,All Domains,high,active,2026-04-30,Search technology focus issues for sensor cyber maritime autonomy and communications topics,unknown,,,,,,,,,,
DRDO Publications,https://www.drdo.gov.in/drdo/publications,research_lab,Indian DRDO publications gateway for research and technology material,All Mission Areas,All Domains,high,active,2026-04-30,Use for official technical context and named technology programmes,unknown,,,,,,,,,,
Japan ATLA,https://www.mod.go.jp/atla/en/index.html,government_program,Japan Acquisition Technology and Logistics Agency official English site,All Mission Areas,All Domains,high,active,2026-04-30,Search news policy equipment cooperation and procurement pages,unknown,,,,,,,,,,
Japan ATLA Missions,https://www.mod.go.jp/atla/en/soubichou_gaiyou.html,government_program,ATLA mission page covering R&D technology strategy acquisition and industrial base,All Mission Areas,All Domains,high,active,2026-04-30,Use for Japanese acquisition and defence technology context,unknown,,,,,,,,,,
Japan ATLA Equipment Cooperation,https://www.mod.go.jp/atla/en/policy/defense_equipment.html,government_program,ATLA defense equipment and technology cooperation page,All Mission Areas,All Domains,high,active,2026-04-30,Use for international cooperation source trails and policy context,unknown,,,,,,,,,,
South Korea DAPA,https://dapa.go.kr/dapaen/index.do,procurement_portal,Republic of Korea Defense Acquisition Program Administration English site,All Mission Areas,All Domains,high,active,2026-04-30,Search news procurement programmes and defense industry support,unknown,,,,,,,,,,
South Korea DAPA Introduction,https://dapa.go.kr/dapa_en/sub.do?menuId=408,procurement_portal,DAPA English introduction and acquisition administration context,All Mission Areas,All Domains,high,active,2026-04-30,Use for acquisition framework and official programme context,unknown,,,,,,,,,,
South Korea Agency for Defense Development,https://www.add.re.kr/eps,research_lab,Korean defence R&D agency with publications videos and technology domains,All Mission Areas,All Domains,high,active,2026-04-30,Search maritime underwater UAV surveillance C2 cyber and future technologies,unknown,,,,,,,,,,
Ukraine Brave1,https://brave1.gov.ua/en,government_program,Ukrainian official defence tech cluster for developers investors grants and battlefield technology,Autonomous Patrol|Cyber Mission Assurance For Remote Operations|Expeditionary Communications Resilience|Edge Data Processing,Autonomy & Robotics|Cyber & Data|Communications & Infrastructure,high,active,2026-04-30,Search grants challenges market pages and company spotlights while avoiding sensitive operational claims,unknown,,,,,,,,,,
Brave1 LinkedIn,https://www.linkedin.com/company/brave1ukraine/,linkedin_page,Brave1 social feed with defence tech updates grants and company announcements,Autonomous Patrol|Cyber Mission Assurance For Remote Operations|Edge Data Processing,Autonomy & Robotics|Cyber & Data,moderate,active,2026-04-30,Use posts to find official Brave1 pages company websites and durable media sources,unknown,,,,,,,,,,
Defence Builder,https://defencebuilder.com/,industry_association,Ukrainian defence tech ecosystem accelerator fund and market intelligence source,Autonomous Patrol|Edge Data Processing|Cyber Mission Assurance For Remote Operations,Autonomy & Robotics|Cyber & Data|Communications & Infrastructure,moderate,active,2026-04-30,Use as source trail into Ukrainian defence tech companies and market reports,unknown,,,,,,,,,,
Defence Builder Accelerator,https://defencebuilder.com/accelerator,industry_association,Kyiv-based defence tech accelerator with startup cohort and NATO market orientation,Autonomous Patrol|Edge Data Processing|Cyber Mission Assurance For Remote Operations,Autonomy & Robotics|Cyber & Data,moderate,active,2026-04-30,Search cohorts and accelerator news then verify company details from primary sources,unknown,,,,,,,,,,
Defence Tech Valley Summit,https://www.defenceukraine.com/en/events/defence-tech-valley-summit-2025/,conference,Ukraine defence tech investment summit connected to Brave1 and Defence Ukraine,Autonomous Patrol|Cyber Mission Assurance For Remote Operations|Edge Data Processing,Autonomy & Robotics|Cyber & Data,moderate,active,2026-04-30,Use event pages and startup competitions as recursive discovery into Ukrainian companies,unknown,,,,,,,,,,
Israel DDRD MAFAT,https://www.mod.gov.il/en/departments/directorate-of-defense-research-development-ddrd,government_program,Israel Ministry of Defense directorate for defense R&D and military technology innovation,All Mission Areas,All Domains,high,active,2026-04-30,Search professional divisions news startup programmes and international cooperation,unknown,,,,,,,,,,
Israel MAFAT for Startups,https://ddrd-mafat.mod.gov.il/en,government_program,Israel DDRD startup-facing portal and defence innovation entry point,All Mission Areas,All Domains,high,active,2026-04-30,Use to identify MAFAT startup programmes and follow company announcements,unknown,,,,,,,,,,
Israel Ministry of Defense Vendor Site,https://www.online.mod.gov.il/eng/,procurement_portal,Israel Ministry of Defense supplier registration and procurement inquiry portal,All Mission Areas,All Domains,high,active,2026-04-30,Use for official procurement route and supplier process context,unknown,,,,,,,,,,
Israel Ministry of Defense SIBAT Tenders,https://www.mod.gov.il/en/defense-inventory/sibat-tenders,procurement_portal,Official Israeli Ministry of Defense tenders for controlled defense equipment sales,All Mission Areas,All Domains,high,active,2026-04-30,Search tender notices and equipment categories then corroborate with official pages,unknown,,,,,,,,,,
Israel Innovation Authority Defense Entrepreneurship,https://innovationisrael.org.il/en/press_release/innovation-authority-and-ministry-of-defense-launch-a-unique-10-million-nis-program-for-training-and-promoting-technological-entrepreneurship-for-reserve-and-discharged-soldiers/,government_program,Israel Innovation Authority and Ministry of Defense programme for technological entrepreneurship,All Mission Areas,All Domains,moderate,active,2026-04-30,Use as bridge between civilian innovation and defence-tech entrepreneurship source trails,unknown,,,,,,,,,,
AUSA Annual Meeting,https://meetings.ausa.org/annual/2025/index.cfm/exhibitor_directory.cfm,conference,Major US land power exposition with international defence exhibitors and official delegations,Northern Logistics And Sustainment Readiness|Autonomous Patrol|Distributed Sensor Networks,Autonomy & Robotics|ISR & Sensing|Communications & Infrastructure,moderate,active,2026-04-30,Use event pages and exhibitor lists to discover companies then verify via company sources,unknown,,,,,,,,,,
AUSA Exhibitor List,https://meetings.ausa.org/annual/2025/exhibitor_exhibitor_list.cfm,conference,Official AUSA annual meeting exhibitor list with company names and booths,Northern Logistics And Sustainment Readiness|Autonomous Patrol|Distributed Sensor Networks,All Domains,moderate,active,2026-04-30,Use as recursive company discovery list then follow each company press room and product pages,unknown,,,,,,,,,,
Sea Air Space,https://seaairspace.org/,conference,Navy League maritime exposition for naval defence industry and decision-makers,Underwater ISR|Arctic Domain Awareness|Autonomous Patrol,Maritime Systems|ISR & Sensing|Autonomy & Robotics,moderate,active,2026-04-30,Use exhibitor and media lists for maritime company discovery and press announcements,unknown,,,,,,,,,,
Eurosatory Exhibitors,https://www.eurosatory.com/en/exhibitors/,conference,Global land and air defence and security exhibition with exhibitor list and official delegations,Autonomous Patrol|Northern Logistics And Sustainment Readiness|Distributed Sensor Networks,Autonomy & Robotics|Communications & Infrastructure|ISR & Sensing,moderate,active,2026-04-30,Use exhibitor list recursively to find European and global companies,unknown,,,,,,,,,,
DIMDEX Exhibitors,https://dimdex.com/exhibit/,conference,Doha maritime defence exhibition with exhibitor listing and naval technology focus,Underwater ISR|Arctic Domain Awareness|Autonomous Patrol,Maritime Systems|ISR & Sensing|Autonomy & Robotics,moderate,active,2026-04-30,Use exhibitor names for naval and maritime source discovery,unknown,,,,,,,,,,
CANSEC Exhibitor Schedule,https://www.cadsi.mobi/cms/booths,conference,CANSEC exhibitor schedule and CADSI-produced Canadian defence event information,All Mission Areas,All Domains,moderate,active,2026-04-30,Use to find Canadian defence suppliers then verify on company pages,unknown,,,,,,,,,,
DSA Malaysia Exhibitor List,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,conference,Defence Services Asia participating company list with global exhibitors,All Mission Areas,All Domains,moderate,active,2026-04-30,Use as Indo-Pacific and global exhibitor source trail then verify via company sources,unknown,,,,,,,,,,
Defense Advancement,https://www.defenseadvancement.com/,publication,Defence technology publication and supplier discovery site with unmanned systems autonomy sensors and mission systems,All Mission Areas,All Domains,moderate,active,2026-04-30,Search supplier categories and news then corroborate through company pages,unknown,,,,,,,,,,
Defense Advancement Unmanned News,https://www.defenseadvancement.com/news/section/unmanned/,publication,Unmanned systems news section covering air land maritime robotics autonomy and payloads,Autonomous Patrol|Underwater ISR|Distributed Sensor Networks,Autonomy & Robotics|Maritime Systems|ISR & Sensing,moderate,active,2026-04-30,Use for UAS UGV USV UUV supplier leads and product news,unknown,,,,,,,,,,
Army Recognition,https://armyrecognition.com/,publication,Global defence news site covering land naval air and exhibition reporting,All Mission Areas,All Domains,moderate,active,2026-04-30,Use as broad global source trail then verify claims through official or company pages,unknown,,,,,,,,,,
Global Defence Technology,https://www.airforce-technology.com/magazine/,publication,Free digital magazine covering global defence technology and procurement trends,All Mission Areas,All Domains,moderate,active,2026-04-30,Use issues for trend scouting and company names then follow primary sources,unknown,,,,,,,,,,
Airforce Technology Newsletters,https://www.airforce-technology.com/all-newsletters/,publication,Newsletter hub covering air naval army and defence technology trends,All Mission Areas,All Domains,moderate,active,2026-04-30,Use as search index for domain-specific technology articles,unknown,,,,,,,,,,
The European Security and Defence Union,https://magazine-the-european.com/,publication,European security and defence magazine with policy industry and NATO EU context,All Mission Areas,All Domains,moderate,active,2026-04-30,Use for European policy and industry context then corroborate company claims,unknown,,,,,,,,,,
